license,breed,color,name,zip,expiry,created_at,updated_at
Dog Lifetime Neutered Male,HAVANESE,BLACK WITH WHITE,KENT,15227,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BEAGLE MIX,SPOTTED,BACON,15236,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Neutered Male,COLLIE MIX,WHITE/BROWN,LAD,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LABRADOR RETRIEVER,BLACK,GABRIELLA,15102,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LABRADOR RETRIEVER,BLACK,TINSLEY,15102,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIXED,BLACK/BROWN,CASEY,15136,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LAB MIX,WHITE/BLACK,ARFIE,15220,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,CHIHUAHUA,WHITE/BROWN,PEANUT,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,WHITE/BLACK,LEIA,15122,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Neutered Male,SHIH TZU,BROWN,COCO,15147,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,YORKSHIRE TERRIER,BLACK/TAN,SOPHIE,15241,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,YORKSHIRE TERRIER,BLACK/TAN,JESSIE,15241,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BORDER TERRIER,WHITE/BLACK,MIA,15227,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,PEKINGESE,BROWN,CUPID,15129,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,DACHSHUND,WHITE/BLACK,LADY,15129,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Female,LABRADOR RETRIEVER,BLACK,CHARLEE,15108,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,PARSON RUSSELL TERR,WHITE/BROWN,TINK,15037,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,PUGGLE,BROWN,AUTUMN,15129,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,WHITE/BLACK,RILEY,15137,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,SFT COAT WHEAT TERR,BLONDE,MAYCEE,15071,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,WHITE/BLACK/BROWN,HARLEY,15084,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,BLACK,BUCK,15071,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,WHITE/BLACK/BROWN,HARLEY,15120,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Duplicate,ENG SPRINGER SPANIE,WHITE/BLACK,KATIE,15147,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,DACHSHUND MIX,BLACK/BROWN/TAN,PETRIE,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,YELLOW,CODY,15143,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,YORKSHIRE TERRIER,BLACK/BROWN,LUCY OBRIEN,15116,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GER SHEPHERD,BLACK/BROWN,DAISY,15137,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Neutered Male,AUS SHEPHERD,WHITE/RED,REESES,15108,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Male,AM STAFF TERRIER,WHITE/TAN,REMINGTON (REMI),15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Duplicate,MIXED,BLACK/BROWN,ABBY,15146,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,CHIHUAHUA,WHITE/BLACK,BANDIT,15205,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,CHIHUAHUA,WHITE/BLACK,BELLA,15205,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GOLDEN RETRIEVER,GOLD,MOLLY,15037,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,WHITE/BLACK,BELLA,15025,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Inter County Transfer - Lifetime,MIXED,WHITE/BLACK,BELLA,15106,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,SHIH TZU,BLACK/BROWN/GREY,NANDI,15120,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BEAGLE MIX,WHITE/BLACK/BROWN,MOLLIE,15025,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Duplicate,GER SHEPHERD,WHITE/BLACK,TY,15063,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Neutered Male,BEAGLE MIX,WHITE/BLACK/BROWN,APACHE,15202,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Duplicate,MIXED,SILVER,BAILEY,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BLUETICK COONHOUND,BLUE,THE ARTFUL DODGER,15212,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,COLLIE,TRI-COLOR,CASH,15024,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,SHETLAND SHEEPDOG,SABLE/WHITE,KALLIE,15144,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,BLACK/BROWN,STELLA,15236,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BEAGLE,WHITE/BLACK/BROWN,SOPHIA,15143,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Neutered Male,AM ESKIMO DOG,WHITE,BARON,15101,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,YORKSHIRE TERR MIX,BLACK/BROWN,VRSACE,15221,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,W HGHLND WH TERRIER,WHITE,CONNOR,15221,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Neutered Male,RAT TERRIER,BROWN/TAN,EMMITT,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,SAMOYED,CREAM,JERRY MEANOR,15046,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,SPOTTED,MIKA,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GOLDEN RETRIEVER,GOLD,DUKE,15102,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,PARSON RUSSELL TERR,WHITE/BROWN,ROSA,15108,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,DACHSHUND,SABLE,SAMSON,15102,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,DACHSHUND,BLACK/BROWN,DELILAH,15102,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Neutered Male,SHEPHERD MIX,BLACK/TAN,LOUIE,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,YORKSHIRE TERR MIX,BLONDE,BELLA,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BOXER,WHITE/BROWN,LADY DIAMOND,15212,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,COCKER SPANIEL,BUFF,NIKKI,15102,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,WELSH CORGI PEMBROK,WHITE/RED,LILY,15044,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Inter County Transfer - Lifetime,BEAGLE,MULTI,BEN,15143,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GER SHEPHERD,BLACK,HARLEY,15132,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Neutered Male,LABRADOR RETRIEVER,BLACK,SHADOW,15104,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Female,SHIH TZU,BROWN,GINGER,15037,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Female,ROTTWEILER,BLACK/BROWN,IRIE SUNSHINE,15065,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,SHIBA INU,OTHER,SHEBA,15044,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,ORI PEI,WHITE,MIRKA,15044,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GOLDEN RETRIEVER,RED,RUSTY,15044,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,AKITA,WHITE/BLACK/BROWN,DUKE,15146,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,BROWN,MOCHA,15210,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,SHETLAND SHEEPDOG,WHITE/BLACK/BROWN,JASMINE,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,MARLEY,15243,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MALTESE,WHITE,MOJO,15139,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BOXER MIX,BROWN,JACKSON,15147,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,SIB HUSKY,WHITE/BLACK,SADIE,15122,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,ROTTWEILER,BLACK,JACKSON,15137,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GER SHORTHAIR POINT,BROWN,MAZON,15102,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,WHITE/BLACK/BROWN,DAISY,15035,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LAB MIX,TAN,TY,15102,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BEAGLE,WHITE/BLACK/BROWN,ROXY,15239,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,STAFFORDSHIRE TERRI,BRINDLE,ANGEL,15102,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GOLDEN RETRIEVER,GOLD,BERKLEY,15025,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Female,ALAS MALAMUTE,WHITE,NIKITA,15035,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Male,ALAS MALAMUTE,WHITE/BLACK,KODY,15035,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,SIB HUSKY,WHITE/BLACK,BLUE,15122,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,WHITE/BROWN,VIVIAN,15068,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GER SHEPHERD MIX,BLACK/BROWN,GRACIE,15236,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Neutered Male,POODLE MIX,WHITE,HAPPY,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,TAN,GOLDIE,15239,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BOXER,BRINDLE,ROXIE MAE,15129,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,BLACK,PUMPKIN,15137,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,COCKER SPANIEL MIX,MULTI,KIKI,15030,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BEAGLE,WHITE/BLACK/BROWN,MISSY,15133,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,COCKAPOO,BLACK,ROXANNE,15139,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BICHON FRISE,WHITE,BISCUIT,15228,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,SFT COAT WHEAT TERR,WHEATON,BEN,15239,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,AUS CATTLE DOG,BLUE,TAZ,15146,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LABRADOR RETRIEVER,BLACK,GRACIE,15090,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,WEIMARANER,SILVER,BEAR,15135,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MALTESE,WHITE,DANNY,15227,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Female,MASTIFF,APRICOT,VALOR,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LAB MIX,BLACK,GYRO,15102,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,COLLIE MIX,WHITE/BROWN,TAZZI,15132,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LAB MIX,WHITE/BLACK/BROWN,HOLLY,15145,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BICHON FRISE,WHITE,MILLIE,15090,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,WHITE/BROWN,N. V.,15122,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,PUG,BLACK/TAN,MIA,15146,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Female,AKITA,BLACK/BROWN,SASHA,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GER SHORTHAIR POINT,WHITE/LIVER,LADY,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,LAB MIX,WHITE/BLACK,BABY,15068,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,SHIH TZU MIX,WHITE/BLACK,ZOEY,15102,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MALTESE,WHITE,REETH,15241,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,PUG,FAWN,RUDY,15122,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BOSTON TERRIER,WHITE/BLACK,DAISY,15202,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BEAGLE,WHITE/BLACK/BROWN,BUDDY,15220,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,SCHNAUZER STANDARD,BLACK/GREY,TOBY,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,POODLE TOY,APRICOT,GINGER,15137,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BOXER,BRINDLE,TAJ,15229,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,MALTESE,WHITE,REETH,15227,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,COLLIE,WHITE/BLACK/BROWN,MOLLY,15131,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GOLDEN RETRIEVER,GOLD,SHELBY,15234,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Female,GOLDEN RETRIEVER,GOLD,LUCY,15234,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LABRADOR RETRIEVER,BLACK,DORY,15044,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,ST BERNARD,WHITE/BROWN,CANDY,15020,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,ROTTWEILER MIX,BLACK,DUKE,15212,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BERNESE MTN DOG,WHITE/BLACK/BROWN,MAIZY,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GOLDEN RETRIEVER,RED,CINDI,15236,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,YELLOW,LUKE,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,BLACK,BO,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BASSET HOUND,SPOTTED,ROSIE FRANKS,15044,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BOXER MIX,BROWN,CALLIE,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GOLDENDOODLE,GOLD,MOLLY,15143,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,AM PITT BULL MIX,BRINDLE,BUDDY,15136,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GER SHEPHERD,WHITE,ASTRAEA,15108,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LABRADOR RETRIEVER,BLACK,JERRI,15132,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,TERRIER MIX,WHITE/BLACK,HARLEY,15132,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,YORKSHIRE TERRIER,BLUE,BELLA,15122,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Neutered Male,YORKSHIRE TERRIER,BLACK/BROWN,SPARKY,15035,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,NORW ELKHOUND,WHITE/BLACK/BROWN,ARTHAS,15229,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Duplicate,LABRADOR RETRIEVER,TAN,CODY,15045,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,SFT COAT WHEAT TERR,TAN,BAILEY,15236,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,SHIH TZU,WHITE/BLACK,OREO,15120,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,YORKSHIRE TERR MIX,TAN,SPIKE,15017,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIXED,WHITE/BLACK/BROWN,SCAMPER,15239,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,HAVANESE,WHITE/BLACK,JAZMIN,15044,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BULLMASTIFF,FAWN,IZZY,15137,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LABRADOODLE,BLACK,BLACKY,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,CHIHUAHUA,WHITE/BROWN,TYSON,15202,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Neutered Male,PEEKAPOO,GREY,FLEURY,15122,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,AKITA MIX,TRI-COLOR,PENNY,15035,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,CHIHUAHUA,WHITE/BROWN,CHICO,15133,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,YORKSHIRE TERR MIX,BLACK/BROWN,MICKEY,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BEAGLE,WHITE/BLACK/BROWN,COOPER,15236,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,SCHNOODLE,WHEATON,COCO,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Out of County Transfer - Lifetime,MIXED,BRINDLE,BAILEY,15216,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,SFT COAT WHEAT TERR,BEIGE,JESSIE ROSE,15239,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,BEAGLE,WHITE/BLACK/BROWN,FIONA,15227,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LAB MIX,BLACK,BRUTUS,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BELG MALINOIS,BLACK/TAN,DIESEL,15143,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,TIBETAN TERRIER,WHITE/BLACK,SNOUT,15215,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LABRADOR RETRIEVER,BLACK,KONA,15025,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,PUGGLE,FAWN,LILLY,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,PARSON RUSSELL TERR,WHITE/BLACK/BROWN,GUS,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GOLDEN RETRIEVER,GOLD,CHLOE,15065,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,PARSON RUSSELL TERR,WHITE/BROWN,PENNY,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GER SHEPHERD MIX,WHITE/BROWN,CLEO,15090,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,SIB HUSKY,WHITE/BLACK,NIKITA,15108,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,MALTESE,WHITE,TINKERBELL,15202,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,DACHSHUND,WHITE/BLACK/GREY,WINNIE,15044,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LAB MIX,BLACK WITH WHITE,GRETA,15090,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GOLDEN RETRIEVER,CREAM,MUFFIN,15136,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Duplicate,LAB MIX,RED,BUSTER,15146,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GREAT DANE,BRINDLE,KASHMIR,15025,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,COTON DE TULEAR,WHITE,ANNIE,15102,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GOLDENDOODLE,RED,BENTLEY,15228,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GER SHEPHERD,WHITE,ARIES,15227,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,TAG,TAN,TING APOS EM,15205,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,ENGLISH MASTIFF,BRINDLE,OLLIE,15044,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,W HGHLND WH TERRIER,WHITE,TUCKER,15236,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,TERRIER MIX,WHITE/TAN,JOEY,15241,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,SHIH TZU MIX,BLACK/BROWN,MAZY,15090,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BOXER,BRINDLE,ROXY,15140,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,GOLDEN RETRIEV MIX,WHITE/RED,JAZZY,15101,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GER SHEPHERD MIX,BLACK/BROWN,SASHA,15136,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LAB MIX,WHITE,HARLEY,15227,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Inter County Transfer - Lifetime,COCKER SPANIEL MIX,BLACK,CAPONE,15025,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LAB MIX,BLACK,WILLOW,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,NOVA SCOTIA DUCK TO,WHITE/TAN,BAILEY,15241,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LABRADOODLE,BLACK,SPARKY,15116,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LABRADOR RETRIEVER,BLACK,MIDNIGHT,15116,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BOXER,BRINDLE,ELSIE,15229,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIN PINSCHER,BLACK/BROWN,BRUZER,15143,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,PARSON RUSSELL TERR,WHITE/BROWN,BACON,15205,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BOXER,BRINDLE,MYA,15209,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,CHES BAY RETRIEVER,BROWN,STELLA,15101,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GOLDEN RETRIEVER,BLONDE,PRECIOUS,15132,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Female,LABRADOR RETRIEVER,BLACK,TESS,15044,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,TAN,SANDY,15229,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Male,NEAPOLITAN MASTIFF,BLUE,SERGIO,15063,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,YORKSHIRE TERRIER,MULTI,BAXTER,15147,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIXED,BLACK,FRANK,15044,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,WHITE/BROWN,BUFFY,15132,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIXED,BLACK/TAN,MALCOMB,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIXED,TAN,MOJO,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,DACHSHUND,RED,BENNY,15227,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LAB MIX,WHITE,EINSTEIN,15243,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,SHIH TZU,WHITE/BLACK/BROWN,BELLA MANTICK,15102,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,SHIH TZU,WHITE/BLACK,BAILEY,15037,2099,8/12/2023 12:42,8/12/2023 12:42
